1986-04-18 05:00:00, 1986-04-18 06:00:00, 1.111812, 1:00:00, 0.0 
1986-04-18 18:00:00, 1986-04-19 07:00:00, 4.575138, 13:00:00, 0.0 
1986-04-19 19:00:00, 1986-04-19 20:00:00, 1.031730, 1:00:00, 0.0 
1986-05-10 00:00:00, 1986-05-10 00:00:00, 1.107108, 0:00:00, 0.0 
1986-05-13 00:00:00, 1986-05-13 16:00:00, 10.143420, 16:00:00, 0.0 
1986-06-13 03:00:00, 1986-06-13 06:00:00, 3.712230, 3:00:00, 0.0 
1986-08-18 13:00:00, 1986-08-19 02:00:00, 6.451313, 13:00:00, 0.0 
1986-11-06 03:00:00, 1986-11-06 03:00:00, 1.198126, 0:00:00, 0.0 
1986-11-19 03:00:00, 1986-11-19 16:00:00, 3.802483, 13:00:00, 0.0 
1986-11-20 14:00:00, 1986-11-21 04:00:00, 6.082164, 14:00:00, 0.0 
1986-12-02 13:00:00, 1986-12-03 03:00:00, 10.374329, 14:00:00, 0.0 
1986-12-03 16:00:00, 1986-12-03 16:00:00, 0.942614, 0:00:00, 0.0 
1986-12-18 13:00:00, 1986-12-18 13:00:00, 1.144250, 0:00:00, 0.0 
1986-12-20 16:00:00, 1986-12-20 16:00:00, 1.066647, 0:00:00, 0.0 
1986-12-25 04:00:00, 1986-12-25 17:00:00, 7.556837, 13:00:00, 0.0 
1987-01-01 02:00:00, 1987-01-02 17:00:00, 26.858923, 1 day, 15:00:00, 0.0 
1987-01-20 01:00:00, 1987-01-20 01:00:00, 1.654518, 0:00:00, 0.0 
1987-01-20 16:00:00, 1987-01-20 16:00:00, 1.073605, 0:00:00, 0.0 
1987-01-22 16:00:00, 1987-01-22 19:00:00, 5.994321, 3:00:00, 0.0 
1987-01-26 08:00:00, 1987-01-27 23:00:00, 16.061321, 1 day, 15:00:00, 0.0 
1987-03-10 06:00:00, 1987-03-10 22:00:00, 4.491175, 16:00:00, 0.0 
1987-03-14 22:00:00, 1987-03-15 00:00:00, 2.358583, 2:00:00, 0.0 
1987-04-17 02:00:00, 1987-04-17 16:00:00, 4.515555, 14:00:00, 0.0 
1987-04-25 23:00:00, 1987-04-26 01:00:00, 1.173853, 2:00:00, 0.0 
1987-04-28 22:00:00, 1987-04-28 22:00:00, 0.934856, 0:00:00, 0.0 
1987-09-19 08:00:00, 1987-09-20 01:00:00, 11.053451, 17:00:00, 0.0 
1987-11-11 03:00:00, 1987-11-12 05:00:00, 14.966919, 1 day, 2:00:00, 0.0 
1987-12-11 16:00:00, 1987-12-11 16:00:00, 1.302412, 0:00:00, 0.0 
1987-12-18 12:00:00, 1987-12-18 12:00:00, 1.007489, 0:00:00, 0.0 
1987-12-29 05:00:00, 1987-12-29 21:00:00, 11.308155, 16:00:00, 0.0 
1988-01-04 14:00:00, 1988-01-04 15:00:00, 1.062296, 1:00:00, 0.0 
1988-01-08 14:00:00, 1988-01-09 05:00:00, 9.154861, 15:00:00, 0.0 
1988-01-20 14:00:00, 1988-01-20 15:00:00, 1.048370, 1:00:00, 0.0 
1988-01-26 04:00:00, 1988-01-26 06:00:00, 3.301170, 2:00:00, 0.0 
1988-02-04 00:00:00, 1988-02-04 14:00:00, 5.551201, 14:00:00, 0.0 
1988-02-12 04:00:00, 1988-02-12 21:00:00, 19.481791, 17:00:00, 0.0 
1988-02-20 00:00:00, 1988-02-20 04:00:00, 5.736093, 4:00:00, 0.0 
1988-02-28 07:00:00, 1988-02-28 09:00:00, 2.203331, 2:00:00, 0.0 
1988-04-07 02:00:00, 1988-04-09 04:00:00, 27.455877, 2 days, 2:00:00, 0.0 
1988-04-09 17:00:00, 1988-04-09 18:00:00, 0.938636, 1:00:00, 0.0 
1988-04-11 19:00:00, 1988-04-14 00:00:00, 30.756396, 2 days, 5:00:00, 0.0 
1988-05-07 04:00:00, 1988-05-07 06:00:00, 0.973581, 2:00:00, 0.0 
1988-06-02 12:00:00, 1988-06-02 13:00:00, 0.973807, 1:00:00, 0.0 
1988-10-05 07:00:00, 1988-10-05 09:00:00, 0.980706, 2:00:00, 0.0 
1988-10-08 13:00:00, 1988-10-09 01:00:00, 2.063351, 12:00:00, 0.0 
1988-10-22 07:00:00, 1988-10-22 08:00:00, 1.281642, 1:00:00, 0.0 
1988-11-01 17:00:00, 1988-11-01 22:00:00, 2.757703, 5:00:00, 0.0 
1988-11-05 21:00:00, 1988-11-05 23:00:00, 2.335100, 2:00:00, 0.0 
1989-01-04 09:00:00, 1989-01-04 09:00:00, 1.021351, 0:00:00, 0.0 
1989-01-06 23:00:00, 1989-01-07 00:00:00, 0.922695, 1:00:00, 0.0 
1989-01-07 13:00:00, 1989-01-08 00:00:00, 3.133591, 11:00:00, 0.0 
1989-02-24 01:00:00, 1989-02-25 16:00:00, 15.735784, 1 day, 15:00:00, 0.0 
1989-03-07 13:00:00, 1989-03-07 14:00:00, 1.110189, 1:00:00, 0.0 
1989-03-08 15:00:00, 1989-03-09 03:00:00, 3.191787, 12:00:00, 0.0 
1989-05-11 02:00:00, 1989-05-11 06:00:00, 2.629221, 4:00:00, 0.0 
1989-09-16 23:00:00, 1989-09-16 23:00:00, 1.031488, 0:00:00, 0.0 
1989-10-19 02:00:00, 1989-10-20 15:00:00, 31.666162, 1 day, 13:00:00, 0.0 
1989-11-03 15:00:00, 1989-11-03 15:00:00, 1.057277, 0:00:00, 0.0 
